base,M,outer,inner,k,total_candidates,prime_count,density,midpoint,phi_base,tau_base,rad_base,outer_gcd,inner_gcd,outer_is_prime,inner_is_prime,min_length,max_length
22,3,21,5,3,10164,407,0.040043,11.0,10,4,22,1,1,false,true,19,19
22,3,21,7,0,10164,1044,0.102715,11.0,10,4,22,1,1,false,true,7,7
22,3,21,7,1,10164,655,0.064443,11.0,10,4,22,1,1,false,true,11,11
22,3,21,7,2,10164,493,0.048505,11.0,10,4,22,1,1,false,true,15,15
22,3,21,7,3,10164,411,0.040437,11.0,10,4,22,1,1,false,true,19,19
22,3,21,9,0,10164,1017,0.100059,11.0,10,4,22,1,1,false,false,7,7
22,3,21,9,1,10164,700,0.068871,11.0,10,4,22,1,1,false,false,11,11
22,3,21,9,2,10164,477,0.046930,11.0,10,4,22,1,1,false,false,15,15
22,3,21,9,3,10164,393,0.038666,11.0,10,4,22,1,1,false,false,19,19
22,3,21,13,0,10164,1020,0.100354,11.0,10,4,22,1,1,false,true,7,7
22,3,21,13,1,10164,670,0.065919,11.0,10,4,22,1,1,false,true,11,11
22,3,21,13,2,10164,489,0.048111,11.0,10,4,22,1,1,false,true,15,15
22,3,21,13,3,10164,368,0.036206,11.0,10,4,22,1,1,false,true,19,19
22,3,21,15,0,10164,1015,0.099862,11.0,10,4,22,1,1,false,false,7,7
22,3,21,15,1,10164,650,0.063951,11.0,10,4,22,1,1,false,false,11,11
22,3,21,15,2,10164,495,0.048701,11.0,10,4,22,1,1,false,false,15,15
22,3,21,15,3,10164,368,0.036206,11.0,10,4,22,1,1,false,false,19,19
22,3,21,17,0,10164,1038,0.102125,11.0,10,4,22,1,1,false,true,7,7
22,3,21,17,1,10164,646,0.063558,11.0,10,4,22,1,1,false,true,11,11
22,3,21,17,2,10164,487,0.047914,11.0,10,4,22,1,1,false,true,15,15
22,3,21,17,3,10164,385,0.037879,11.0,10,4,22,1,1,false,true,19,19
22,3,21,19,0,10164,979,0.096320,11.0,10,4,22,1,1,false,true,7,7
22,3,21,19,1,10164,641,0.063066,11.0,10,4,22,1,1,false,true,11,11
22,3,21,19,2,10164,453,0.044569,11.0,10,4,22,1,1,false,true,15,15
22,3,21,19,3,10164,400,0.039355,11.0,10,4,22,1,1,false,true,19,19
24,1,1,5,0,23,8,0.347826,12.0,8,8,6,1,1,false,true,5,5
24,1,1,5,1,23,1,0.043478,12.0,8,8,6,1,1,false,true,9,9
24,1,1,5,2,23,1,0.043478,12.0,8,8,6,1,1,false,true,13,13
24,1,1,5,3,23,2,0.086957,12.0,8,8,6,1,1,false,true,17,17
24,1,1,7,0,23,3,0.130435,12.0,8,8,6,1,1,false,true,5,5
24,1,1,7,1,23,2,0.086957,12.0,8,8,6,1,1,false,true,9,9
24,1,1,7,2,23,1,0.043478,12.0,8,8,6,1,1,false,true,13,13
24,1,1,7,3,23,0,0.000000,12.0,8,8,6,1,1,false,true,17,17
24,1,1,11,0,23,4,0.173913,12.0,8,8,6,1,1,false,true,5,5
24,1,1,11,1,23,3,0.130435,12.0,8,8,6,1,1,false,true,9,9
24,1,1,11,2,23,1,0.043478,12.0,8,8,6,1,1,false,true,13,13
24,1,1,11,3,23,2,0.086957,12.0,8,8,6,1,1,false,true,17,17
24,1,1,13,0,23,3,0.130435,12.0,8,8,6,1,1,false,true,5,5
24,1,1,13,1,23,5,0.217391,12.0,8,8,6,1,1,false,true,9,9
24,1,1,13,2,23,3,0.130435,12.0,8,8,6,1,1,false,true,13,13
24,1,1,13,3,23,1,0.043478,12.0,8,8,6,1,1,false,true,17,17
24,1,1,17,0,23,5,0.217391,12.0,8,8,6,1,1,false,true,5,5
24,1,1,17,1,23,2,0.086957,12.0,8,8,6,1,1,false,true,9,9
24,1,1,17,2,23,4,0.173913,12.0,8,8,6,1,1,false,true,13,13
24,1,1,17,3,23,1,0.043478,12.0,8,8,6,1,1,false,true,17,17
24,1,1,19,0,23,6,0.260870,12.0,8,8,6,1,1,false,true,5,5
24,1,1,19,1,23,3,0.130435,12.0,8,8,6,1,1,false,true,9,9
24,1,1,19,2,23,2,0.086957,12.0,8,8,6,1,1,false,true,13,13
24,1,1,19,3,23,2,0.086957,12.0,8,8,6,1,1,false,true,17,17
24,1,1,23,0,23,6,0.260870,12.0,8,8,6,1,1,false,true,5,5
24,1,1,23,1,23,6,0.260870,12.0,8,8,6,1,1,false,true,9,9
24,1,1,23,2,23,2,0.086957,12.0,8,8,6,1,1,false,true,13,13
24,1,1,23,3,23,2,0.086957,12.0,8,8,6,1,1,false,true,17,17
24,1,5,1,0,23,3,0.130435,12.0,8,8,6,1,1,true,false,5,5
24,1,5,1,1,23,3,0.130435,12.0,8,8,6,1,1,true,false,9,9
24,1,5,1,2,23,1,0.043478,12.0,8,8,6,1,1,true,false,13,13
24,1,5,1,3,23,1,0.043478,12.0,8,8,6,1,1,true,false,17,17
24,1,5,7,0,23,6,0.260870,12.0,8,8,6,1,1,true,true,5,5
24,1,5,7,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,5,7,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,5,7,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,5,11,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,5,11,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,5,11,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,5,11,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,5,13,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,5,13,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,5,13,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,5,13,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,5,17,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,5,17,1,23,0,0.000000,12.0,8,8,6,1,1,true,true,9,9
24,1,5,17,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,5,17,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,5,19,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,5,19,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,5,19,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,5,19,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,5,23,0,23,6,0.260870,12.0,8,8,6,1,1,true,true,5,5
24,1,5,23,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,5,23,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,5,23,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,7,1,0,23,5,0.217391,12.0,8,8,6,1,1,true,false,5,5
24,1,7,1,1,23,3,0.130435,12.0,8,8,6,1,1,true,false,9,9
24,1,7,1,2,23,2,0.086957,12.0,8,8,6,1,1,true,false,13,13
24,1,7,1,3,23,0,0.000000,12.0,8,8,6,1,1,true,false,17,17
24,1,7,5,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,7,5,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,7,5,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,7,5,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,7,11,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,7,11,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,7,11,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,7,11,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,7,13,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,7,13,1,23,5,0.217391,12.0,8,8,6,1,1,true,true,9,9
24,1,7,13,2,23,4,0.173913,12.0,8,8,6,1,1,true,true,13,13
24,1,7,13,3,23,4,0.173913,12.0,8,8,6,1,1,true,true,17,17
24,1,7,17,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,7,17,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,7,17,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,7,17,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,7,19,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,7,19,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,7,19,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,7,19,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,7,23,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,7,23,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,7,23,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,7,23,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,11,1,0,23,8,0.347826,12.0,8,8,6,1,1,true,false,5,5
24,1,11,1,1,23,2,0.086957,12.0,8,8,6,1,1,true,false,9,9
24,1,11,1,2,23,0,0.000000,12.0,8,8,6,1,1,true,false,13,13
24,1,11,1,3,23,1,0.043478,12.0,8,8,6,1,1,true,false,17,17
24,1,11,5,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,11,5,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,11,5,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,11,5,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,11,7,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,11,7,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,11,7,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,11,7,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,11,13,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,11,13,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,11,13,2,23,0,0.000000,12.0,8,8,6,1,1,true,true,13,13
24,1,11,13,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,11,17,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,11,17,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,11,17,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,11,17,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,11,19,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,11,19,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,11,19,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,11,19,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,11,23,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,11,23,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,11,23,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,11,23,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,13,1,0,23,7,0.304348,12.0,8,8,6,1,1,true,false,5,5
24,1,13,1,1,23,4,0.173913,12.0,8,8,6,1,1,true,false,9,9
24,1,13,1,2,23,2,0.086957,12.0,8,8,6,1,1,true,false,13,13
24,1,13,1,3,23,0,0.000000,12.0,8,8,6,1,1,true,false,17,17
24,1,13,5,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,13,5,1,23,6,0.260870,12.0,8,8,6,1,1,true,true,9,9
24,1,13,5,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,13,5,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,13,7,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,13,7,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,13,7,2,23,4,0.173913,12.0,8,8,6,1,1,true,true,13,13
24,1,13,7,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,13,11,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,13,11,1,23,0,0.000000,12.0,8,8,6,1,1,true,true,9,9
24,1,13,11,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,13,11,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,13,17,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,13,17,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,13,17,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,13,17,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,13,19,0,23,6,0.260870,12.0,8,8,6,1,1,true,true,5,5
24,1,13,19,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,13,19,2,23,5,0.217391,12.0,8,8,6,1,1,true,true,13,13
24,1,13,19,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,13,23,0,23,7,0.304348,12.0,8,8,6,1,1,true,true,5,5
24,1,13,23,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,13,23,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,13,23,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,17,1,0,23,4,0.173913,12.0,8,8,6,1,1,true,false,5,5
24,1,17,1,1,23,0,0.000000,12.0,8,8,6,1,1,true,false,9,9
24,1,17,1,2,23,0,0.000000,12.0,8,8,6,1,1,true,false,13,13
24,1,17,1,3,23,2,0.086957,12.0,8,8,6,1,1,true,false,17,17
24,1,17,5,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,17,5,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,17,5,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,17,5,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,17,7,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,17,7,1,23,5,0.217391,12.0,8,8,6,1,1,true,true,9,9
24,1,17,7,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,17,7,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,17,11,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,17,11,1,23,5,0.217391,12.0,8,8,6,1,1,true,true,9,9
24,1,17,11,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,17,11,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,17,13,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,17,13,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,17,13,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,17,13,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,17,19,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,17,19,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,17,19,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,17,19,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,17,23,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,17,23,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,17,23,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,17,23,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,19,1,0,23,5,0.217391,12.0,8,8,6,1,1,true,false,5,5
24,1,19,1,1,23,5,0.217391,12.0,8,8,6,1,1,true,false,9,9
24,1,19,1,2,23,0,0.000000,12.0,8,8,6,1,1,true,false,13,13
24,1,19,1,3,23,3,0.130435,12.0,8,8,6,1,1,true,false,17,17
24,1,19,5,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,19,5,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,19,5,2,23,1,0.043478,12.0,8,8,6,1,1,true,true,13,13
24,1,19,5,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,19,7,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,19,7,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,19,7,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,19,7,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,19,11,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,19,11,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,19,11,2,23,5,0.217391,12.0,8,8,6,1,1,true,true,13,13
24,1,19,11,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,1,19,13,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,19,13,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,19,13,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,19,13,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,19,17,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,19,17,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,19,17,2,23,4,0.173913,12.0,8,8,6,1,1,true,true,13,13
24,1,19,17,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,19,23,0,23,4,0.173913,12.0,8,8,6,1,1,true,true,5,5
24,1,19,23,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,19,23,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,19,23,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,23,1,0,23,6,0.260870,12.0,8,8,6,1,1,true,false,5,5
24,1,23,1,1,23,3,0.130435,12.0,8,8,6,1,1,true,false,9,9
24,1,23,1,2,23,2,0.086957,12.0,8,8,6,1,1,true,false,13,13
24,1,23,1,3,23,1,0.043478,12.0,8,8,6,1,1,true,false,17,17
24,1,23,5,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,23,5,1,23,1,0.043478,12.0,8,8,6,1,1,true,true,9,9
24,1,23,5,2,23,2,0.086957,12.0,8,8,6,1,1,true,true,13,13
24,1,23,5,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,23,7,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,23,7,1,23,2,0.086957,12.0,8,8,6,1,1,true,true,9,9
24,1,23,7,2,23,0,0.000000,12.0,8,8,6,1,1,true,true,13,13
24,1,23,7,3,23,3,0.130435,12.0,8,8,6,1,1,true,true,17,17
24,1,23,11,0,23,1,0.043478,12.0,8,8,6,1,1,true,true,5,5
24,1,23,11,1,23,5,0.217391,12.0,8,8,6,1,1,true,true,9,9
24,1,23,11,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,23,11,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,23,13,0,23,2,0.086957,12.0,8,8,6,1,1,true,true,5,5
24,1,23,13,1,23,5,0.217391,12.0,8,8,6,1,1,true,true,9,9
24,1,23,13,2,23,3,0.130435,12.0,8,8,6,1,1,true,true,13,13
24,1,23,13,3,23,0,0.000000,12.0,8,8,6,1,1,true,true,17,17
24,1,23,17,0,23,5,0.217391,12.0,8,8,6,1,1,true,true,5,5
24,1,23,17,1,23,4,0.173913,12.0,8,8,6,1,1,true,true,9,9
24,1,23,17,2,23,0,0.000000,12.0,8,8,6,1,1,true,true,13,13
24,1,23,17,3,23,2,0.086957,12.0,8,8,6,1,1,true,true,17,17
24,1,23,19,0,23,3,0.130435,12.0,8,8,6,1,1,true,true,5,5
24,1,23,19,1,23,3,0.130435,12.0,8,8,6,1,1,true,true,9,9
24,1,23,19,2,23,4,0.173913,12.0,8,8,6,1,1,true,true,13,13
24,1,23,19,3,23,1,0.043478,12.0,8,8,6,1,1,true,true,17,17
24,2,1,5,0,552,104,0.188406,12.0,8,8,6,1,1,false,true,6,6
24,2,1,5,1,552,58,0.105072,12.0,8,8,6,1,1,false,true,10,10
24,2,1,5,2,552,32,0.057971,12.0,8,8,6,1,1,false,true,14,14
24,2,1,5,3,552,38,0.068841,12.0,8,8,6,1,1,false,true,18,18
24,2,1,7,0,552,107,0.193841,12.0,8,8,6,1,1,false,true,6,6
24,2,1,7,1,552,60,0.108696,12.0,8,8,6,1,1,false,true,10,10
24,2,1,7,2,552,35,0.063406,12.0,8,8,6,1,1,false,true,14,14
24,2,1,7,3,552,27,0.048913,12.0,8,8,6,1,1,false,true,18,18
24,2,1,11,0,552,83,0.150362,12.0,8,8,6,1,1,false,true,6,6
24,2,1,11,1,552,58,0.105072,12.0,8,8,6,1,1,false,true,10,10
24,2,1,11,2,552,53,0.096014,12.0,8,8,6,1,1,false,true,14,14
24,2,1,11,3,552,44,0.079710,12.0,8,8,6,1,1,false,true,18,18
24,2,1,13,0,552,100,0.181159,12.0,8,8,6,1,1,false,true,6,6
24,2,1,13,1,552,62,0.112319,12.0,8,8,6,1,1,false,true,10,10
24,2,1,13,2,552,47,0.085145,12.0,8,8,6,1,1,false,true,14,14
24,2,1,13,3,552,31,0.056159,12.0,8,8,6,1,1,false,true,18,18
24,2,1,17,0,552,104,0.188406,12.0,8,8,6,1,1,false,true,6,6
24,2,1,17,1,552,65,0.117754,12.0,8,8,6,1,1,false,true,10,10
24,2,1,17,2,552,39,0.070652,12.0,8,8,6,1,1,false,true,14,14
24,2,1,17,3,552,30,0.054348,12.0,8,8,6,1,1,false,true,18,18
24,2,1,19,0,552,107,0.193841,12.0,8,8,6,1,1,false,true,6,6
24,2,1,19,1,552,56,0.101449,12.0,8,8,6,1,1,false,true,10,10
24,2,1,19,2,552,47,0.085145,12.0,8,8,6,1,1,false,true,14,14
24,2,1,19,3,552,30,0.054348,12.0,8,8,6,1,1,false,true,18,18
24,2,1,23,0,552,102,0.184783,12.0,8,8,6,1,1,false,true,6,6
24,2,1,23,1,552,56,0.101449,12.0,8,8,6,1,1,false,true,10,10
24,2,1,23,2,552,38,0.068841,12.0,8,8,6,1,1,false,true,14,14
24,2,1,23,3,552,32,0.057971,12.0,8,8,6,1,1,false,true,18,18
24,2,5,1,0,552,99,0.179348,12.0,8,8,6,1,1,true,false,6,6
24,2,5,1,1,552,58,0.105072,12.0,8,8,6,1,1,true,false,10,10
24,2,5,1,2,552,46,0.083333,12.0,8,8,6,1,1,true,false,14,14
24,2,5,1,3,552,25,0.045290,12.0,8,8,6,1,1,true,false,18,18
24,2,5,7,0,552,103,0.186594,12.0,8,8,6,1,1,true,true,6,6
24,2,5,7,1,552,53,0.096014,12.0,8,8,6,1,1,true,true,10,10
24,2,5,7,2,552,44,0.079710,12.0,8,8,6,1,1,true,true,14,14
24,2,5,7,3,552,27,0.048913,12.0,8,8,6,1,1,true,true,18,18
24,2,5,11,0,552,102,0.184783,12.0,8,8,6,1,1,true,true,6,6
24,2,5,11,1,552,58,0.105072,12.0,8,8,6,1,1,true,true,10,10
24,2,5,11,2,552,35,0.063406,12.0,8,8,6,1,1,true,true,14,14
24,2,5,11,3,552,28,0.050725,12.0,8,8,6,1,1,true,true,18,18
24,2,5,13,0,552,91,0.164855,12.0,8,8,6,1,1,true,true,6,6
24,2,5,13,1,552,53,0.096014,12.0,8,8,6,1,1,true,true,10,10
24,2,5,13,2,552,41,0.074275,12.0,8,8,6,1,1,true,true,14,14
24,2,5,13,3,552,27,0.048913,12.0,8,8,6,1,1,true,true,18,18
24,2,5,17,0,552,89,0.161232,12.0,8,8,6,1,1,true,true,6,6
24,2,5,17,1,552,56,0.101449,12.0,8,8,6,1,1,true,true,10,10
24,2,5,17,2,552,37,0.067029,12.0,8,8,6,1,1,true,true,14,14
24,2,5,17,3,552,29,0.052536,12.0,8,8,6,1,1,true,true,18,18
24,2,5,19,0,552,98,0.177536,12.0,8,8,6,1,1,true,true,6,6
24,2,5,19,1,552,45,0.081522,12.0,8,8,6,1,1,true,true,10,10
24,2,5,19,2,552,35,0.063406,12.0,8,8,6,1,1,true,true,14,14
24,2,5,19,3,552,26,0.047101,12.0,8,8,6,1,1,true,true,18,18
24,2,5,23,0,552,102,0.184783,12.0,8,8,6,1,1,true,true,6,6
24,2,5,23,1,552,46,0.083333,12.0,8,8,6,1,1,true,true,10,10
24,2,5,23,2,552,38,0.068841,12.0,8,8,6,1,1,true,true,14,14
24,2,5,23,3,552,43,0.077899,12.0,8,8,6,1,1,true,true,18,18
24,2,7,1,0,552,92,0.166667,12.0,8,8,6,1,1,true,false,6,6
24,2,7,1,1,552,52,0.094203,12.0,8,8,6,1,1,true,false,10,10
24,2,7,1,2,552,44,0.079710,12.0,8,8,6,1,1,true,false,14,14
24,2,7,1,3,552,31,0.056159,12.0,8,8,6,1,1,true,false,18,18
24,2,7,5,0,552,95,0.172101,12.0,8,8,6,1,1,true,true,6,6
24,2,7,5,1,552,53,0.096014,12.0,8,8,6,1,1,true,true,10,10
24,2,7,5,2,552,32,0.057971,12.0,8,8,6,1,1,true,true,14,14
24,2,7,5,3,552,33,0.059783,12.0,8,8,6,1,1,true,true,18,18
24,2,7,11,0,552,96,0.173913,12.0,8,8,6,1,1,true,true,6,6
24,2,7,11,1,552,56,0.101449,12.0,8,8,6,1,1,true,true,10,10
24,2,7,11,2,552,42,0.076087,12.0,8,8,6,1,1,true,true,14,14
24,2,7,11,3,552,19,0.034420,12.0,8,8,6,1,1,true,true,18,18
24,2,7,13,0,552,88,0.159420,12.0,8,8,6,1,1,true,true,6,6
24,2,7,13,1,552,52,0.094203,12.0,8,8,6,1,1,true,true,10,10
24,2,7,13,2,552,37,0.067029,12.0,8,8,6,1,1,true,true,14,14
24,2,7,13,3,552,27,0.048913,12.0,8,8,6,1,1,true,true,18,18
24,2,7,17,0,552,107,0.193841,12.0,8,8,6,1,1,true,true,6,6
24,2,7,17,1,552,50,0.090580,12.0,8,8,6,1,1,true,true,10,10
24,2,7,17,2,552,43,0.077899,12.0,8,8,6,1,1,true,true,14,14
24,2,7,17,3,552,25,0.045290,12.0,8,8,6,1,1,true,true,18,18
24,2,7,19,0,552,86,0.155797,12.0,8,8,6,1,1,true,true,6,6
24,2,7,19,1,552,66,0.119565,12.0,8,8,6,1,1,true,true,10,10
24,2,7,19,2,552,33,0.059783,12.0,8,8,6,1,1,true,true,14,14
24,2,7,19,3,552,30,0.054348,12.0,8,8,6,1,1,true,true,18,18
24,2,7,23,0,552,86,0.155797,12.0,8,8,6,1,1,true,true,6,6
24,2,7,23,1,552,54,0.097826,12.0,8,8,6,1,1,true,true,10,10
24,2,7,23,2,552,37,0.067029,12.0,8,8,6,1,1,true,true,14,14
24,2,7,23,3,552,37,0.067029,12.0,8,8,6,1,1,true,true,18,18
24,2,11,1,0,552,88,0.159420,12.0,8,8,6,1,1,true,false,6,6
24,2,11,1,1,552,50,0.090580,12.0,8,8,6,1,1,true,false,10,10
24,2,11,1,2,552,29,0.052536,12.0,8,8,6,1,1,true,false,14,14
24,2,11,1,3,552,31,0.056159,12.0,8,8,6,1,1,true,false,18,18
24,2,11,5,0,552,89,0.161232,12.0,8,8,6,1,1,true,true,6,6
